id,series_id,season,episode,title,release_date,description
182,3,5,4,Silicon Avatar,1991-10-14,"The Crystalline Entity returns, and the Enterprise takes aboard a scientist to help track it down, but her personal agenda does not match Capt. Picard's."
183,3,5,5,Disaster,1991-10-21,Collision with a quantum filament leaves Troi in charge of a damaged and endangered Enterprise with emergency bulkheads cutting off sections of the ship.
184,3,5,6,The Game,1991-10-28,Wesley Crusher returns to the Enterprise on vacation from the Academy only to discover a mysterious alien game infiltrating and controlling the crew.
185,3,5,7,Unification I,1991-11-04,Picard and Data follow Spock into Romulan space on a dangerous mission.
186,3,5,8,Unification II,1991-11-11,"On Romulus, Picard finds Spock, as well as an underground peace movement, a double agent, a bold ulterior motive against the Federation, and a familiar adversary."
187,3,5,9,A Matter of Time,1991-11-18,"Reaching Penthara IV after an asteroid wreaks havoc of catastrophic proportions, the Enterprise crew deals with trying to save the planet as well as deal with someone who claims to be a historian from the future."
188,3,5,10,New Ground,1991-12-30,"Geordi can barely curtail his enthusiasm at being able to test out a new theory of transportation, as Worf's mother boards the Enterprise with his son and news that Worf's Earthly parents can no longer care for him."
189,3,5,11,Hero Worship,1992-01-06,"Data rescues an orphaned boy named Timothy from a damaged ship. As a way to repress his own pain, Timothy begins to mimic Data's personality."
190,3,5,12,Violations,1992-01-27,"Transporting three Ullian mind-probing historians, the Enterprise crew is stymied when some of its members fall into a coma. Deanna Troi, the first crew member to come through it, cannot recall anything surrounding the incident."
191,3,5,13,The Masterpiece Society,1992-02-03,"Working together to prevent the annihilation of a perfectly balanced, isolated society (with no contingency for outside visitors) may, in fact, destroy it."
192,3,5,14,Conundrum,1992-02-10,"When an approaching alien ship wipes their memory, the crew struggles to put back together what happened."
193,3,5,15,Power Play,1992-02-17,"A long-lost ship is found on a planet where cosmic storms prevented detection for 200 years. When a surface landing goes wrong, the away team is beamed back...with a few extra surprises."
194,3,5,16,Ethics,1992-02-24,"After an accident that leaves him no longer able to walk, Worf asks Riker to help him commit suicide."
195,3,5,17,The Outcast,1992-03-16,"While aiding an androgynous race who lost a couple of members in an unmapped region of space, Riker falls for one of them, which can lead to trouble if detected, since the alien race does not endorse gender specificity."
196,3,5,18,Cause and Effect,1992-03-23,The Enterprise gets caught in a time loop which always has one result: total destruction of the ship itself.
197,3,5,19,The First Duty,1992-03-30,"Wesley Crusher's team has an accident at Starfleet Academy. Picard offers to help a Starfleet investigation as to what happened, and begins to suspect they are hiding something."
198,3,5,20,Cost of Living,1992-04-20,"As undetectable parasites devour the ship, Deanna's mother arrives, taking young Alexander under her wing en route to meeting a man she's blindly agreed to marry."
199,3,5,21,The Perfect Mate,1992-04-27,"Ferengi machinations unleash a diplomatic gift aboard the Enterprise - the rare, empathic perfect mate, ready to bond with any male around her."
200,3,5,22,Imaginary Friend,1992-05-04,"A powerful, potentially dangerous energy life form, intent on scouting out the Enterprise, steps into the role of a girl's imaginary friend."
201,3,5,23,I Borg,1992-05-11,"The Enterprise finds a lone Borg drone, separated from the collective, and brings him aboard. The drone begins to reassert his individuality, but his presence causes differing levels of fear and sympathy from various crew members."
202,3,5,24,The Next Phase,1992-05-18,"A transporter malfunction, combined with a Romulan ship under stress and a damaged cloaking device, creates the illusion that Ensign Ro and Geordi are dead, but Geordi doesn't believe it to be so, and he acts accordingly."
203,3,5,25,The Inner Light,1992-06-01,Picard awakes to find himself living in a small village where he is a well-known member of the community who is suffering from a delusion of being a starship captain.
204,3,5,26,Time's Arrow,1992-06-15,Captain Picard and his archaeological curiosity are called upon by scientists from Earth when they find evidence to support beliefs that aliens had visited Earth in the late 1800s.
205,3,6,1,"Time's Arrow, Part II",1992-09-21,"Captain Picard and crew follow Data back to the late 1800s to get him back, only to find the suspected alien visitors killing people of that time."
206,3,6,2,Realm of Fear,1992-09-28,"Overcoming his fear of transporter, Lt. Barclay joins an away team, only to find something in the beam with him."
207,3,6,3,Man of the People,1992-10-05,"When the Enterprise comes to the rescue of an ambassador and his ""mother"", Deanna finds herself attracted to him, and seeks to comfort him upon her death."
208,3,6,4,Relics,1992-10-12,"The Enterprise stumbles upon a Dyson sphere, with a ship crashed on the outer surface. An away team finds some systems still powered up and the chief engineer from the old Enterprise, Montgomery Scott, locked in the transporter cycle."
209,3,6,5,Schisms,1992-10-19,"Commander Riker's inability to fall asleep begins to show in other members of the crew in other forms, putting the Enterprise on the trail of a mystery."
210,3,6,6,True Q,1992-10-26,"When an honor student in the medical field is assigned to the Enterprise in an internship manner, she begins to demonstrate powers of the Q, prompting you-know-who to show up."
211,3,6,7,Rascals,1992-11-02,An emergency beam out renders four crewmen down to childhood shortly before renegade Ferengi take over the Enterprise and offload the adults.
212,3,6,8,A Fistful of Datas,1992-11-09,"While the crew is experiencing some much needed down time, Worf and his son go on an Old West excursion in the holodeck, where they meet several versions of Data serving as the bad guy after an experiment in Engineering goes wrong."
213,3,6,9,The Quality of Life,1992-11-16,"When Geordi is assigned to survey a new mining development with Dr. Farallon, who invented an experimental mining technology, she uses a new sophisticated robot called an Exocomp to repair a power grid."
214,3,6,10,"Chain of Command, Part I",1992-12-14,"Picard is replaced as captain of the Enterprise so he, Lt. Worf and Dr. Crusher go on a top-secret mission into Cardassian space. Meanwhile, his replacement, Captain Jellico, meets his new command with some resistance from the crew."
215,3,6,11,"Chain of Command, Part II",1992-12-21,"While the humorless Captain Jellico leads the endeavor to prevent a Cardassian invasion, Picard is captured and tortured by a ruthless interrogator in an attempt to break him."
216,3,6,12,Ship in a Bottle,1993-01-25,"Lt. Barclay mistakenly awakes Moriarty in the forgotten holodeck program, who then makes his demands clear and unforgettable."
217,3,6,13,Aquiel,1993-02-01,"Murderous intrigue abounds for the Enterprise when one of the crew aboard a subspace station is believed dead, and suspected to have taken part in it until the Klingons show up with the young lieutenant, to Geordi's taste."
218,3,6,14,Face of the Enemy,1993-02-08,"Deanna awakes to find herself altered to look like a Romulan, immediately unaware she's involved in a cat-and-mouse game as a member of their intelligence agency."
219,3,6,15,Tapestry,1993-02-15,"When Captain Picard's artificial heart fails, he is offered the rare opportunity to go back in time and set right the mistake that led to his demise."
220,3,6,16,"Birthright, Part I",1993-02-22,"While visiting Deep Space 9, a Yridian tells Worf his father lives, and a discharge from an alien device puts Data in a dream state where he meets his own father."
221,3,6,17,"Birthright, Part II",1993-03-01,"In seeking his father, Worf discovers a prisoner-of-war camp that has evolved into a Klingon/Romulan haven - an Eden where Worf becomes their serpent."
222,3,6,18,Starship Mine,1993-03-29,"When the Enterprise puts in to space dock for an energy sweep of the ship which is lethal to humans, Picard gets trapped on board with technicians who are not what they appear to be."
223,3,6,19,Lessons,1993-04-05,"Picard falls for the new head of the stellar science services department, but has feelings of misgivings when he's forced to assign her to a dangerous mission."
224,3,6,20,The Chase,1993-04-26,The crew of the Enterprise must race against various rival powers to uncover an archaeological secret that explains the predominance of humanoid life forms in the galaxy.
225,3,6,21,Frame of Mind,1993-05-03,Riker begins to question reality when he finds himself in an alien insane asylum and faces the prospect his life on the Enterprise has been a delusion.
226,3,6,22,Suspicions,1993-05-10,Dr. Crusher puts her career on the line to prove a scientist's theoretical new shielding technology which may have cost him his life.
227,3,6,23,Rightful Heir,1993-05-17,"During Worf's crisis of faith on Boreth, Kahless the Unforgettable makes his promised legendary return, but Klingon leader Gowron challenges his authenticity."
228,3,6,24,Second Chances,1993-05-24,Riker's exact duplicate is discovered on Nervala IV. His first order of business: resume his relationship with Deanna. Second order: obey orders from his superior - himself.
229,3,6,25,Timescape,1993-06-14,"Aboard a shuttlecraft and en route back to the Enterprise, Picard, LaForge, Data, and Troi find themselves trapped in a time trap of some sort, where the Enterprise is being taken over by Romulans, and the ship, itself, on a course of destruction."
230,3,6,26,"Descent, Part I",1993-06-21,"When Data experiences his first emotion, anger, after an encounter with the Borg, Data tries hard to recreate the experience, and he is blind as to what the consequences will be. Meanwhile, the rest of the Enterprise investigate the mystery as to why the Borg they faced seemed to have names and feelings of their own."
